"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","Expert Info","Info"
"208","6.897141","18.206.134.103","192.168.1.151","TCP","1506","443","52807","","443  >  52807 [ACK] Seq=1441 Ack=229 Win=28160 Len=1440 TSval=2319051950 TSecr=1225985078 [TCP segment of a reassembled PDU]"
"209","6.897179","192.168.1.151","18.206.134.103","TCP","66","52807","443","","52807  >  443 [ACK] Seq=229 Ack=2881 Win=129600 Len=0 TSval=1225985129 TSecr=2319051950"
"210","6.897417","18.206.134.103","192.168.1.151","TLSv1.2","1506","443","52807","","Certificate, Server Key Exchange"
"211","6.897419","18.206.134.103","192.168.1.151","TLSv1.2","75","443","52807","","Server Hello Done"
"212","6.897445","192.168.1.151","18.206.134.103","TCP","66","52807","443","","52807  >  443 [ACK] Seq=229 Ack=4330 Win=129600 Len=0 TSval=1225985129 TSecr=2319051950"
"213","6.902345","192.168.1.151","18.206.134.103","TLSv1.2","141","52807","443","","Client Key Exchange"
"214","6.902345","192.168.1.151","18.206.134.103","TLSv1.2","72","52807","443","","Change Cipher Spec"
"215","6.902383","192.168.1.151","18.206.134.103","TLSv1.2","111","52807","443","","Encrypted Handshake Message"
"216","6.916634","23.4.102.158","192.168.1.151","TLSv1.3","330","443","52809","","Server Hello, Change Cipher Spec, Application Data, Application Data"
"217","6.916637","23.4.102.158","192.168.1.151","TCP","66","443","52809","","443  >  52809 [ACK] Seq=1 Ack=620 Win=30208 Len=0 TSval=276594887 TSecr=1225985121"
"218","6.916709","192.168.1.151","23.4.102.158","TCP","66","52809","443","","52809  >  443 [ACK] Seq=620 Ack=265 Win=132160 Len=0 TSval=1225985147 TSecr=276594887"
"219","6.916738","192.168.1.151","23.4.102.158","TCP","66","52809","443","Note","[TCP Dup ACK 218#1] 52809  >  443 [ACK] Seq=620 Ack=265 Win=132160 Len=0 TSval=1225985147 TSecr=276594887"
"220","6.917495","192.168.1.151","23.4.102.158","TLSv1.3","146","52809","443","","Change Cipher Spec, Application Data"
"221","6.917616","192.168.1.151","23.4.102.158","TLSv1.3","158","52809","443","","Application Data"
"222","6.917789","192.168.1.151","23.4.102.158","TLSv1.3","835","52809","443","","Application Data"
"223","6.917810","192.168.1.151","23.4.102.158","TLSv1.3","429","52809","443","","Application Data"
"224","6.939078","23.4.102.158","192.168.1.151","TLSv1.3","353","443","52809","","Application Data"
"225","6.939081","23.4.102.158","192.168.1.151","TLSv1.3","136","443","52809","","Application Data"
"226","6.939082","23.4.102.158","192.168.1.151","TCP","66","443","52809","","443  >  52809 [ACK] Seq=622 Ack=1924 Win=33280 Len=0 TSval=276594911 TSecr=1225985148"
"227","6.939139","192.168.1.151","23.4.102.158","TCP","66","52809","443","","52809  >  443 [ACK] Seq=1924 Ack=552 Win=131904 Len=0 TSval=1225985169 TSecr=276594910"
"228","6.939140","192.168.1.151","23.4.102.158","TCP","66","52809","443","","52809  >  443 [ACK] Seq=1924 Ack=622 Win=131840 Len=0 TSval=1225985169 TSecr=276594911"
"229","6.939246","192.168.1.151","23.4.102.158","TLSv1.3","97","52809","443","","Application Data"
"230","6.946642","23.4.102.158","192.168.1.151","TLSv1.3","101","443","52809","","Application Data"
"231","6.946679","192.168.1.151","23.4.102.158","TCP","66","52809","443","","52809  >  443 [ACK] Seq=1955 Ack=657 Win=131776 Len=0 TSval=1225985176 TSecr=276594918"
"232","6.956978","18.206.134.103","192.168.1.151","TCP","66","443","52807","","443  >  52807 [ACK] Seq=4330 Ack=355 Win=28160 Len=0 TSval=2319052010 TSecr=1225985133"
"233","6.956981","18.206.134.103","192.168.1.151","TLSv1.2","117","443","52807","","Change Cipher Spec, Encrypted Handshake Message"
"234","6.957046","192.168.1.151","18.206.134.103","TCP","66","52807","443","","52807  >  443 [ACK] Seq=355 Ack=4381 Win=131008 Len=0 TSval=1225985186 TSecr=2319052010"
"235","6.957215","192.168.1.151","18.206.134.103","TCP","1506","52807","443","","52807  >  443 [ACK] Seq=355 Ack=4381 Win=131072 Len=1440 TSval=1225985186 TSecr=2319052010 [TCP segment of a reassembled PDU]"
"236","6.957215","192.168.1.151","18.206.134.103","TLSv1.2","363","52807","443","","Application Data"
"237","6.996856","23.4.102.158","192.168.1.151","TCP","1506","443","52809","","443  >  52809 [ACK] Seq=657 Ack=1955 Win=33280 Len=1440 TSval=276594967 TSecr=1225985169 [TCP segment of a reassembled PDU]"
"238","6.996859","23.4.102.158","192.168.1.151","TLSv1.3","113","443","52809","","Application Data"
"239","6.996926","192.168.1.151","23.4.102.158","TCP","66","52809","443","","52809  >  443 [ACK] Seq=1955 Ack=2144 Win=130304 Len=0 TSval=1225985225 TSecr=276594967"
"240","7.002896","192.168.1.151","18.214.242.166","TLSv1.2","288","52151","443","","Application Data"
"241","7.002956","192.168.1.151","18.214.242.166","TLSv1.2","105","52151","443","","Application Data"
"242","7.008166","18.206.134.103","192.168.1.151","TCP","66","443","52807","","443  >  52807 [ACK] Seq=4381 Ack=2092 Win=31488 Len=0 TSval=2319052061 TSecr=1225985186"
"243","7.057773","18.214.242.166","192.168.1.151","TLSv1.2","105","443","52151","","Application Data"
"244","7.057776","18.214.242.166","192.168.1.151","TCP","66","443","52151","","443  >  52151 [ACK] Seq=1 Ack=262 Win=16 Len=0 TSval=894720856 TSecr=1225985230"
"245","7.057841","192.168.1.151","18.214.242.166","TCP","66","52151","443","","52151  >  443 [ACK] Seq=262 Ack=40 Win=2047 Len=0 TSval=1225985283 TSecr=894720856"
"246","7.057841","192.168.1.151","18.214.242.166","TCP","66","52151","443","Note","[TCP Dup ACK 245#1] 52151  >  443 [ACK] Seq=262 Ack=40 Win=2047 Len=0 TSval=1225985283 TSecr=894720856"
"247","7.062193","18.214.242.166","192.168.1.151","TLSv1.2","383","443","52151","","Application Data"
"248","7.062237","192.168.1.151","18.214.242.166","TCP","66","52151","443","","52151  >  443 [ACK] Seq=262 Ack=357 Win=2043 Len=0 TSval=1225985287 TSecr=894720857"
"249","7.064513","192.168.1.151","18.214.242.166","TLSv1.2","289","52151","443","","Application Data"
"250","7.117662","18.214.242.166","192.168.1.151","TLSv1.2","383","443","52151","","Application Data"
"251","7.117720","192.168.1.151","18.214.242.166","TCP","66","52151","443","","52151  >  443 [ACK] Seq=485 Ack=674 Win=2043 Len=0 TSval=1225985341 TSecr=894720871"
"252","7.280706","52.111.245.2","192.168.1.151","TLSv1.2","105","443","51282","","Application Data"
"253","7.280781","192.168.1.151","52.111.245.2","TCP","54","51282","443","","51282  >  443 [ACK] Seq=1 Ack=52 Win=4095 Len=0"
"254","8.932717","34.206.167.66","192.168.1.151","TLSv1.2","133","443","51229","","Application Data"
"255","8.932777","192.168.1.151","34.206.167.66","TCP","66","51229","443","","51229  >  443 [ACK] Seq=1 Ack=202 Win=2046 Len=0 TSval=1225987149 TSecr=2310366737"
"256","9.033283","192.168.1.151","192.168.1.1","DNS","75","8346","53","","Standard query 0x1a59 A docs.google.com"
"257","9.033399","192.168.1.151","192.168.1.1","DNS","75","37859","53","","Standard query 0x8c69 A www.gstatic.com"
"258","9.033501","192.168.1.151","192.168.1.1","DNS","80","7790","53","","Standard query 0xc9df A fonts.googleapis.com"
"259","9.036300","192.168.1.151","172.217.2.14","UDP","651","55499","443","","55499  >  443 Len=609"
"260","9.043980","172.217.2.14","192.168.1.151","UDP","68","443","55499","","443  >  55499 Len=26"
"261","9.044555","192.168.1.1","192.168.1.151","DNS","91","53","8346","","Standard query response 0x1a59 A docs.google.com A 172.217.2.14"
"262","9.044557","192.168.1.1","192.168.1.151","DNS","96","53","7790","","Standard query response 0xc9df A fonts.googleapis.com A 172.217.1.202"
"263","9.044558","192.168.1.1","192.168.1.151","DNS","91","53","37859","","Standard query response 0x8c69 A www.gstatic.com A 172.217.1.195"
"264","9.046051","192.168.1.151","172.217.1.195","UDP","1392","64138","443","","64138  >  443 Len=1350"
"265","9.046219","192.168.1.151","192.168.1.1","DNS","77","31395","53","","Standard query 0x2649 A fonts.gstatic.com"
"266","9.046322","192.168.1.151","192.168.1.1","DNS","75","5668","53","","Standard query 0xf68f A ssl.gstatic.com"
"267","9.056220","192.168.1.1","192.168.1.151","DNS","132","53","31395","","Standard query response 0x2649 A fonts.gstatic.com CNAME gstaticadssl.l.google.com A 172.217.1.195"
"268","9.056222","192.168.1.1","192.168.1.151","DNS","91","53","5668","","Standard query response 0xf68f A ssl.gstatic.com A 172.217.2.3"
"269","9.057643","192.168.1.151","172.217.2.3","UDP","1392","65137","443","","65137  >  443 Len=1350"
"270","9.074956","172.217.2.3","192.168.1.151","UDP","1392","443","65137","","443  >  65137 Len=1350"
"271","9.075228","192.168.1.151","172.217.2.3","UDP","75","65137","443","","65137  >  443 Len=33"
"272","9.075991","172.217.1.195","192.168.1.151","UDP","1392","443","64138","","443  >  64138 Len=1350"
"273","9.076203","192.168.1.151","172.217.1.195","UDP","75","64138","443","","64138  >  443 Len=33"
"274","9.342199","172.217.2.14","192.168.1.151","UDP","975","443","55499","","443  >  55499 Len=933"
"275","9.342202","172.217.2.14","192.168.1.151","UDP","1229","443","55499","","443  >  55499 Len=1187"
"276","9.342473","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"277","9.342666","172.217.2.14","192.168.1.151","UDP","694","443","55499","","443  >  55499 Len=652"
"278","9.342672","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"279","9.342818","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"280","9.343088","172.217.2.14","192.168.1.151","UDP","1319","443","55499","","443  >  55499 Len=1277"
"281","9.343090","172.217.2.14","192.168.1.151","UDP","385","443","55499","","443  >  55499 Len=343"
"282","9.343274","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"283","9.343473","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"284","9.343692","172.217.2.14","192.168.1.151","UDP","1319","443","55499","","443  >  55499 Len=1277"
"285","9.343694","172.217.2.14","192.168.1.151","UDP","70","443","55499","","443  >  55499 Len=28"
"286","9.343712","192.168.1.151","172.217.2.14","UDP","75","55499","443","","55499  >  443 Len=33"
"287","9.344467","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"288","9.344469","172.217.2.14","192.168.1.151","UDP","111","443","55499","","443  >  55499 Len=69"
"289","9.345058","192.168.1.151","172.217.2.14","UDP","75","55499","443","","55499  >  443 Len=33"
"290","9.369925","192.168.1.151","172.217.2.14","UDP","85","55499","443","","55499  >  443 Len=43"
"291","9.374885","172.217.2.14","192.168.1.151","UDP","85","443","55499","","443  >  55499 Len=43"
"292","9.375632","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"293","9.376321","192.168.1.151","172.217.2.14","UDP","75","55499","443","","55499  >  443 Len=33"
"294","9.376409","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"295","9.376726","172.217.2.14","192.168.1.151","UDP","1319","443","55499","","443  >  55499 Len=1277"
"296","9.376728","172.217.2.14","192.168.1.151","UDP","841","443","55499","","443  >  55499 Len=799"
"297","9.377889","192.168.1.151","172.217.2.14","UDP","75","55499","443","","55499  >  443 Len=33"
"298","9.378796","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"299","9.380195","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"300","9.380299","192.168.1.151","172.217.2.14","UDP","75","55499","443","","55499  >  443 Len=33"
"301","9.380395","172.217.2.14","192.168.1.151","UDP","1319","443","55499","","443  >  55499 Len=1277"
"302","9.380596","172.217.2.14","192.168.1.151","UDP","1408","443","55499","","443  >  55499 Len=1366"
"303","9.381811","192.168.1.151","172.217.2.14","UDP","75","55499","443","","55499  >  443 Len=33"
"304","9.383595","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"305","9.385006","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"306","9.385009","172.217.2.14","192.168.1.151","UDP","186","443","55499","","443  >  55499 Len=144"
"307","9.385089","192.168.1.151","172.217.2.14","UDP","75","55499","443","","55499  >  443 Len=33"
"308","9.385125","172.217.2.14","192.168.1.151","UDP","1241","443","55499","","443  >  55499 Len=1199"
"309","9.386669","192.168.1.151","172.217.2.14","UDP","75","55499","443","","55499  >  443 Len=33"
"310","9.389775","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"311","9.390636","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"312","9.390639","172.217.2.14","192.168.1.151","UDP","501","443","55499","","443  >  55499 Len=459"
"313","9.391200","192.168.1.151","172.217.2.14","UDP","75","55499","443","","55499  >  443 Len=33"
"314","9.417995","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"315","9.418731","172.217.2.14","192.168.1.151","DCP-PFT","1486","443","55499","",""
"316","9.418884","172.217.2.14","192.168.1.151","UDP","1009","443","55499","","443  >  55499 Len=967"
"317","9.419445","192.168.1.151","172.217.2.14","UDP","75","55499","443","","55499  >  443 Len=33"
"318","9.423331","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"319","9.424224","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"320","9.424226","172.217.2.14","192.168.1.151","UDP","175","443","55499","","443  >  55499 Len=133"
"321","9.424388","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"322","9.424494","172.217.2.14","192.168.1.151","UDP","320","443","55499","","443  >  55499 Len=278"
"323","9.424606","172.217.2.14","192.168.1.151","UDP","1034","443","55499","","443  >  55499 Len=992"
"324","9.424778","192.168.1.151","172.217.2.14","UDP","75","55499","443","","55499  >  443 Len=33"
"325","9.425177","172.217.2.14","192.168.1.151","UDP","635","443","55499","","443  >  55499 Len=593"
"326","9.425998","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
"327","9.426000","172.217.2.14","192.168.1.151","UDP","561","443","55499","","443  >  55499 Len=519"
"328","9.426579","192.168.1.151","172.217.2.14","UDP","75","55499","443","","55499  >  443 Len=33"
"329","9.426854","172.217.2.14","192.168.1.151","UDP","1486","443","55499","","443  >  55499 Len=1444"
